timestamp,open,high,low,close,volume
2023-06-09,433.0100,466.5900,417.7425,454.0000,24561904
2023-06-02,429.9400,438.5308,410.7010,436.3700,19193089
2023-05-26,371.2500,416.3600,361.7200,415.3900,23124910
2023-05-19,337.3500,372.0800,333.0100,371.2500,16202912
2023-05-12,348.0000,351.9950,331.8900,335.4500,14863908
2023-05-05,376.5100,378.7200,332.8400,348.4000,21732151
2023-04-28,376.5900,378.9500,357.2500,377.5600,11113185
2023-04-21,379.6100,382.9950,374.4875,377.6700,8765196
2023-04-14,375.4800,380.5700,368.3500,379.3800,9789364
2023-04-06,380.8800,386.0000,375.9900,380.6000,9396022
2023-03-31,376.5100,385.7300,367.8200,385.3700,12312994
2023-03-24,357.6100,377.3299,355.3500,374.9600,18438486
2023-03-17,329.4200,360.6300,323.2900,358.1400,26355414
2023-03-10,344.3300,352.1650,328.4450,329.3000,15778525
2023-03-03,322.0200,344.7600,320.7000,344.0400,16164657
2023-02-24,350.7800,353.8000,318.6000,320.5400,17200952
2023-02-17,373.4100,381.6700,352.1200,356.8500,12349188
2023-02-10,376.2100,387.2800,367.0800,370.9900,11625619
2023-02-03,365.9000,402.4900,362.8300,379.3300,15313382
2023-01-27,358.2800,373.4200,350.5700,370.7100,12858881
2023-01-20,344.3800,357.4200,338.4000,356.3800,10209096
2023-01-13,338.9000,349.4550,333.4700,344.3800,11852431
2023-01-06,340.1600,345.8200,322.4400,332.7500,8714157
2022-12-30,338.0000,339.5000,327.1900,336.5300,6670301
2022-12-23,338.0000,345.2900,325.5200,338.4500,14492697
2022-12-16,334.7600,355.6700,324.5900,338.5400,27018649
2022-12-09,337.8000,340.5100,324.3450,330.6400,10815748
2022-12-02,335.8300,350.6700,323.6749,341.5300,15794980
2022-11-25,329.5300,338.5000,320.2000,334.3000,9232224
2022-11-18,338.0700,350.9699,329.1383,330.8600,14684836
2022-11-11,288.9700,342.3100,287.5700,341.1500,20602438
2022-11-04,323.4900,325.5800,278.2300,285.7500,19837380
2022-10-28,308.4300,330.5849,306.2000,325.6800,18720420
2022-10-21,297.4500,309.1900,286.8100,306.3700,22882574
2022-10-14,289.7500,298.1700,276.5950,287.9400,17461565
2022-10-07,278.2694,305.5000,277.0000,288.7700,20096883
2022-09-30,286.0300,288.9000,274.7300,275.2000,27856177
2022-09-23,294.8800,299.2800,280.0600,284.5600,28435807
2022-09-16,391.0900,396.3900,292.1400,299.5000,52822608
2022-09-09,367.2300,396.0900,365.3700,394.7800,10225632
2022-09-02,380.0900,382.8600,361.7205,368.1400,12444960
2022-08-26,419.4100,419.7900,380.5000,381.0200,12013322
2022-08-19,445.0700,451.1500,424.6200,425.0550,9947326
2022-08-12,435.0000,446.0000,424.6150,445.6700,10721833
2022-08-05,406.5100,434.5425,402.2450,433.4300,11705999
2022-07-29,400.1100,411.3800,378.1600,410.1200,12470469
2022-07-22,383.8300,414.6200,374.0100,401.9000,11014138
2022-07-15,386.5700,391.5150,361.4600,379.8600,11056140
2022-07-08,363.5000,392.0700,359.8200,389.4400,9385775
2022-07-01,388.8000,389.3850,357.5600,368.4800,11999830
2022-06-24,355.0200,388.0600,353.5100,387.7200,14351333
2022-06-17,377.3600,385.6500,338.0000,360.7900,26836806
2022-06-10,437.5900,440.0000,390.1850,393.8400,11945245
2022-06-03,427.2200,441.9000,412.7900,429.7600,17125220
2022-05-27,404.0100,428.5500,391.0375,428.2200,13674850
2022-05-20,399.7400,416.7200,385.6210,399.0900,14405570
2022-05-13,381.9500,409.9899,370.2700,405.4500,20908863
2022-05-06,397.1300,424.2300,382.8200,391.0100,15539124
2022-04-29,405.7000,414.2749,394.6400,395.9500,14880298
2022-04-22,419.4000,442.4400,408.0200,408.6700,12238703
2022-04-14,438.8100,444.4400,420.0300,420.4400,10807003
2022-04-08,461.0400,473.4900,439.5700,445.3400,14244387
2022-04-01,433.4150,467.8000,433.1500,458.1900,19545251
2022-03-25,451.4200,471.9800,416.4700,431.6200,31398707
2022-03-18,413.3600,453.7400,407.9400,453.3300,20330674
2022-03-11,456.2200,457.6800,415.4300,416.3800,17473378
2022-03-04,462.4000,479.2100,447.0000,452.1300,15262046
2022-02-25,440.3500,468.5199,416.8124,465.5400,17719303
2022-02-18,473.2000,482.5337,441.7700,442.5600,20083222
2022-02-11,516.0000,522.4800,472.8952,473.9700,18631453
2022-02-04,518.9800,540.4600,503.7700,513.5400,14439098
2022-01-28,491.0700,520.4900,480.6200,518.1600,26265780
2022-01-21,510.3900,532.0250,499.2701,499.9100,13859586
2022-01-14,500.0000,541.5900,497.0100,520.6000,17744107
2022-01-07,566.6500,575.0000,504.0000,510.7000,22122110
2021-12-31,575.0400,582.8800,562.7800,567.0600,9689991
2021-12-23,545.6100,572.5700,538.0500,569.6200,14219770
2021-12-17,652.7700,675.2100,545.1350,556.6400,33027600
2021-12-10,617.4700,655.7200,605.7250,654.4500,14953775
2021-12-03,668.0000,694.8900,604.3000,616.5300,19682474
2021-11-26,696.2750,699.5400,647.1400,662.1000,9420419
2021-11-19,658.3700,699.5000,655.1900,688.3700,8309599
2021-11-12,666.5600,669.6600,642.1000,657.6000,7202262
2021-11-05,651.0500,677.7600,634.7800,662.7200,10873359
2021-10-29,644.4700,659.1900,633.2700,650.3600,9426394
2021-10-22,610.6500,644.4300,607.5700,643.5800,9245528
2021-10-15,574.5000,612.2500,571.4950,610.0900,9757074
2021-10-08,574.5901,586.1450,552.1400,576.8600,13057517
2021-10-01,615.8000,616.6562,568.6100,577.4700,17651073
2021-09-24,646.0350,653.9300,615.0600,622.7100,16570858
2021-09-17,663.0400,666.4700,640.2400,654.4800,12001314
2021-09-10,667.3500,668.8700,656.5500,658.9400,5064913
2021-09-03,659.7774,673.8800,659.7774,666.5900,7525524
2021-08-27,645.8700,662.6100,645.5200,658.5200,6329144
2021-08-20,637.0300,652.0000,623.6334,647.3400,6966374
2021-08-13,634.9800,638.4260,620.6000,637.3100,6063183
2021-08-06,625.8700,632.4700,612.9300,631.3800,6127639
2021-07-30,624.1800,626.0000,610.6400,621.6300,6804003
2021-07-23,602.7500,631.6400,598.1400,625.8700,8611806
2021-07-16,606.0000,611.6200,596.4800,606.1000,7376920
2021-07-09,595.8700,607.6650,592.4800,604.5000,7671865
2021-07-02,582.7100,594.0800,581.0000,593.0700,8014367
2021-06-25,565.9900,582.0000,560.3501,579.6600,10582062
2021-06-18,545.0400,570.0000,535.7200,565.5900,19103746
2021-06-11,504.9900,541.8500,502.0000,541.2600,11242915
2021-06-04,504.5400,506.5000,487.3400,504.5000,7133927
2021-05-28,494.6400,511.3700,492.0100,504.5800,10732088
2021-05-21,487.0300,496.2300,472.0000,488.0700,8583123
2021-05-14,487.5400,489.0400,468.5000,486.5600,10517683
2021-05-07,510.9700,511.7400,475.9200,488.7300,10032567
2021-04-30,513.5700,520.4500,507.1500,508.3400,8346867
2021-04-23,523.1300,524.0000,504.0600,515.8400,9615936
2021-04-16,499.2900,525.4400,498.4400,525.0800,9890816
2021-04-09,483.6900,504.6000,480.5000,504.0400,10351131
2021-04-01,469.0300,487.0400,461.5000,483.3400,11399379
2021-03-26,444.8600,469.7700,444.8600,469.0900,20292770
2021-03-19,444.4000,457.4100,437.7700,441.5000,14486767
2021-03-12,439.7600,454.0700,420.7800,444.3000,15504059
2021-03-05,465.6800,473.8016,423.7101,440.8300,16479543
2021-02-26,470.4800,477.3500,450.1200,459.6700,16392428
2021-02-19,500.0300,506.5100,476.1000,479.1200,8435483
2021-02-12,494.2600,499.9874,489.2100,498.8400,8097830
2021-02-05,462.2800,495.1000,459.8200,492.1200,11382087
2021-01-29,474.5100,477.7000,455.0700,458.7700,14708714
2021-01-22,461.1700,476.3500,453.3400,472.4400,13584239
2021-01-15,481.9900,482.5900,457.4900,458.0800,14156249
2021-01-08,500.3000,500.7900,466.0000,485.1000,14947001
2020-12-31,505.6100,506.0400,494.8900,500.1200,5926869
2020-12-24,498.0500,506.9200,491.5000,499.8600,6132634
2020-12-18,475.6100,504.0700,475.5000,502.9500,15905854
2020-12-11,487.0000,499.2900,468.8200,475.9100,16550040
2020-12-04,480.0000,492.8100,469.2000,486.0000,13223740
2020-11-27,464.6334,482.4050,456.1700,477.0300,9376489
2020-11-20,460.4300,471.0400,458.2501,462.9200,11976754
2020-11-13,494.6963,499.4100,446.0000,469.3400,16261119
2020-11-06,451.0000,502.5300,438.9400,494.6300,13119285
2020-10-30,480.8835,488.7800,442.5100,447.1000,12165184
2020-10-23,507.7500,507.7500,479.4000,488.5000,9270234
2020-10-16,508.2600,519.6000,491.8500,502.8200,12105430
2020-10-09,483.2500,502.1700,477.5000,502.1600,9495956
2020-10-02,487.9700,501.5000,478.6400,478.9900,13442373
2020-09-25,460.3100,488.0000,456.7250,479.7800,14594110
2020-09-18,484.9900,505.5000,452.5200,467.5500,30361771
2020-09-11,471.8946,501.8500,461.1800,471.3500,16508053
2020-09-04,513.8600,536.8800,471.7100,491.9400,17290168
2020-08-28,478.1400,533.6979,469.5200,516.4400,19146358
2020-08-21,450.0000,479.8000,449.2000,473.2200,11220504
2020-08-14,450.3700,455.9000,431.5900,447.6000,9101069
2020-08-07,449.8400,464.3700,440.7000,449.5700,12704267
2020-07-31,431.7700,444.4385,426.8100,444.3200,8058926
2020-07-24,434.0600,456.9900,423.4406,430.3100,11128241
2020-07-17,469.7700,470.6100,416.2900,432.4200,16960678
2020-07-10,448.0000,467.2100,444.6900,466.2000,13391550
2020-07-02,427.1100,448.1600,416.0320,442.9500,10655070
2020-06-26,428.9600,446.1500,424.7129,426.9200,15656602
2020-06-19,398.8000,429.2700,397.0000,428.0100,16172951
2020-06-12,391.0000,411.7200,385.8400,406.5400,20940094
2020-06-05,387.0800,396.1700,382.0000,392.9000,12298801
2020-05-29,391.0000,391.2700,361.4400,386.6000,15921178
2020-05-22,371.5900,386.5200,367.2100,385.2600,11880409
2020-05-15,365.8400,373.6300,348.0100,365.3000,13082500
2020-05-08,340.7400,371.0999,340.0000,367.5100,12084078
2020-05-01,348.8000,356.2300,332.5700,343.8400,17758410
2020-04-24,340.7900,348.5000,325.2100,344.1000,12818404
2020-04-17,315.9400,350.3800,313.7500,344.1100,15777489
2020-04-09,306.5600,328.3200,299.9550,318.7000,17870084
2020-04-03,308.8900,326.3344,289.7100,293.6100,22182758
2020-03-27,296.6700,326.9900,287.7800,305.8300,26835921
2020-03-20,288.3558,324.8000,255.1314,295.3400,34093848
2020-03-13,311.6800,336.0000,283.0001,335.5000,32305280
2020-03-06,349.8100,364.9500,326.6000,336.7700,22570835
2020-02-28,355.3900,363.9700,324.0000,345.1200,22813037
2020-02-21,380.2000,386.7450,368.7500,372.9500,11187645
2020-02-14,365.4400,379.8300,365.2200,379.6700,10395558
2020-02-07,353.4100,374.4750,352.2900,366.0900,12528095
2020-01-31,341.0400,356.8200,340.4000,351.1400,11973858
2020-01-24,346.3700,355.6900,345.6200,351.3700,7438962
2020-01-17,341.5400,349.9500,341.2200,349.7400,11237208
2020-01-10,328.2900,343.3600,328.1900,339.8100,9738435
2020-01-03,330.3500,334.4800,325.1650,331.8100,7059110
2019-12-27,328.8300,332.8800,327.2600,330.7900,5563294
2019-12-20,319.2700,330.0000,319.2700,327.6100,14898625
2019-12-13,308.9100,321.7299,300.7200,317.9400,17716778
2019-12-06,309.2200,309.9000,297.3200,306.2300,9509984
2019-11-29,300.4800,310.0000,300.4800,309.5300,7470215
2019-11-22,297.5500,302.0500,295.8000,299.3000,8736370
2019-11-15,291.9500,297.5000,289.7000,297.5000,9143894
2019-11-08,280.5600,293.4800,276.0500,292.4600,16553451
2019-11-01,271.5800,281.8300,268.3751,277.8200,11942713
2019-10-25,265.6300,271.6100,259.5700,270.9800,14781174
2019-10-18,278.1100,281.5100,262.1034,265.5200,15393648
2019-10-11,276.3200,281.2700,270.8000,278.2900,9128485
2019-10-04,277.5400,279.6499,263.8500,276.9600,17024926
2019-09-27,275.9300,285.9000,267.7269,277.5400,16367306
2019-09-20,276.6200,285.3000,270.0200,277.9100,22127035
2019-09-13,286.5200,286.9300,272.3400,278.3500,15730419
2019-09-06,284.2500,289.5900,281.4000,284.9400,8463663
2019-08-30,284.8600,291.8500,280.1150,284.5100,10908264
2019-08-23,291.3200,293.5725,280.9700,282.4400,9565992
2019-08-16,293.1400,295.5000,280.8600,287.4500,10832914
2019-08-09,285.0400,298.2700,276.7800,294.8300,12998560
2019-08-02,311.9400,311.9400,289.4200,293.7100,14614352
2019-07-26,308.3900,312.5000,305.2200,311.2700,7509268
2019-07-19,310.0000,313.1100,305.0711,306.8700,8996835
2019-07-12,302.7600,310.1709,300.1300,309.4200,9083881
2019-07-05,299.5500,305.8600,297.6600,303.9800,8899126
2019-06-28,300.0000,302.5800,287.0000,294.6500,15649675
2019-06-21,274.6300,304.0000,274.6300,299.3300,26170224
2019-06-14,280.9800,284.9800,272.0301,274.2800,10730879
2019-06-07,270.5100,282.3700,257.4600,278.1600,15275432
2019-05-31,276.4900,281.4500,268.7500,270.9000,8409632
2019-05-24,276.1000,282.7400,271.6900,274.7700,10341001
2019-05-17,270.5650,285.8700,267.2200,279.8500,13090018
2019-05-10,277.6000,284.2165,270.3200,278.4800,11138426
2019-05-03,286.4600,291.7050,278.1500,285.5800,15178727
2019-04-26,269.8200,282.0000,269.2033,281.9600,9787954
2019-04-18,271.8600,273.7100,266.6400,270.5700,7521281
2019-04-12,266.9600,273.5100,264.7000,271.8600,8639827
2019-04-05,269.8500,274.1800,263.7200,267.4500,12198945
2019-03-29,259.2100,267.7400,257.1000,266.4900,12426925
2019-03-22,257.1100,264.6400,253.8901,259.6900,17817169
2019-03-15,255.9800,269.8000,252.0300,257.0900,26511696
2019-03-08,266.7000,267.0000,249.0954,254.7400,12428107
2019-03-01,261.5000,266.2400,256.3734,264.0100,13026233
2019-02-22,258.9800,260.9900,255.1200,258.9000,10573971
2019-02-15,258.8900,263.3645,256.1900,259.4500,12840606
2019-02-08,248.5600,258.5600,248.0600,257.0000,14142674
2019-02-01,241.0000,251.0350,237.2700,247.3800,14571089
2019-01-25,245.1300,248.1600,240.5963,244.9500,13651583
2019-01-18,235.3300,250.6800,231.9587,247.5100,15696154
2019-01-11,229.9500,239.3200,227.2900,237.5500,16803306
2019-01-04,225.5600,227.6500,215.1500,226.1900,13357442
2018-12-28,206.9000,228.1100,204.9500,223.1300,15929682
2018-12-21,226.9300,231.0200,207.3700,208.8000,33362797
2018-12-14,237.4600,251.7500,229.9100,230.0000,28026075
2018-12-07,260.7100,260.7200,237.6500,238.0000,16249314
2018-11-30,229.1900,252.2500,227.9100,250.8900,21813425
2018-11-23,237.5000,238.6500,207.0200,225.5600,20359939
2018-11-16,244.1400,244.8000,231.3300,238.8900,17057980
2018-11-09,240.0000,254.1300,233.6200,244.8400,14616535
2018-11-02,250.6700,254.5300,231.7000,239.6400,22302303
2018-10-26,246.0000,254.9100,238.2300,245.8000,23142274
2018-10-19,248.3400,261.8900,238.0000,245.0300,27640670
2018-10-12,261.8400,263.4564,234.7200,248.8700,24839062
2018-10-05,271.7600,277.0300,258.3100,263.2200,16413371
2018-09-28,260.0000,272.4200,257.0700,269.9500,11464472
2018-09-21,275.0000,275.7800,260.2400,260.8800,17313424
2018-09-14,264.2700,277.6100,260.7900,274.6900,19821527
2018-09-07,263.6700,266.9300,254.5400,260.8700,12066730
2018-08-31,263.0000,269.9600,259.3900,263.5100,12808971
2018-08-24,246.0800,263.3900,246.0000,261.5100,13812169
2018-08-17,254.1600,256.6000,243.7100,245.7000,11545024
2018-08-10,252.7400,255.7500,251.5000,253.7000,8891574
2018-08-03,254.4200,254.7600,240.1000,253.2800,16117268
2018-07-27,257.6600,263.8300,253.0500,254.8100,12011952
2018-07-20,258.6300,260.9400,250.7100,257.5400,11558577
2018-07-13,249.9000,259.5100,245.8500,258.5900,12609633
2018-07-06,241.0500,248.7200,239.6000,248.1900,9188173
2018-06-29,240.1500,245.4900,235.8700,243.8100,17065212
2018-06-22,250.5200,256.7700,243.2600,243.6300,16638509
2018-06-15,251.7600,258.9102,247.5200,251.8200,24643419
2018-06-08,252.8500,254.7200,244.0300,251.2100,16749622
2018-06-01,242.9900,251.8300,240.3800,251.3100,11024357
2018-05-25,239.8500,245.9000,236.0000,243.5600,12398298
2018-05-18,242.0000,243.3400,233.0000,238.0900,10223660
2018-05-11,229.5400,241.9300,228.7500,241.8800,11347597
2018-05-04,223.2700,229.3900,218.7396,228.5100,9933835
2018-04-27,226.3900,229.1500,213.2500,221.9000,12274019
2018-04-20,226.0800,233.1713,222.9535,225.2400,12820513
2018-04-13,220.0800,228.9500,218.8200,224.0600,11346438
2018-04-06,214.8100,228.8000,207.2200,218.6100,18036564
2018-03-29,218.8300,230.9800,209.0400,216.0800,17859329
2018-03-23,224.4800,231.3400,214.7800,215.0200,19730991
2018-03-16,222.9700,228.8800,217.6000,225.5500,23747174
2018-03-09,208.7500,221.2700,206.9200,221.1100,11835406
2018-03-02,211.2900,213.4400,201.7600,209.7900,12112842
2018-02-23,200.4600,209.7800,199.1800,209.7400,8515898
2018-02-16,189.0000,203.9000,188.5600,201.5600,11559714
2018-02-09,194.0600,198.4600,179.3400,187.9900,17177854
2018-02-02,200.1100,201.7500,194.8900,195.6400,12313632
2018-01-26,195.7000,204.4500,194.4240,201.3000,13431496
2018-01-19,195.9200,198.2100,191.7100,195.7300,11937450
2018-01-12,184.9500,195.5000,183.8300,195.0500,11239014
2018-01-05,175.8500,185.9000,175.2600,185.3400,9341933
2017-12-29,174.3600,176.9700,173.0300,175.2400,5036684
2017-12-22,178.4200,179.1500,172.9200,175.0000,12091793
2017-12-15,173.7700,179.9800,170.4300,177.5100,23648349
2017-12-08,180.3400,180.6200,165.6800,173.5700,18460153
2017-12-01,184.8300,186.2700,175.3100,179.5200,14015827
2017-11-24,182.8000,185.5500,181.3400,184.4600,5189102
2017-11-17,180.5000,182.9105,179.6043,182.2400,8197966
2017-11-10,182.0100,184.4400,179.0300,181.7200,11050285
2017-11-03,177.0000,182.7400,174.4500,182.3000,11779511
2017-10-27,175.6800,177.5800,170.0350,177.3300,13442127
2017-10-20,151.1500,175.8700,148.1500,175.6400,30066247
2017-10-13,150.7600,154.8500,150.2500,153.9300,11832063
2017-10-06,149.7900,151.3600,146.6000,151.1200,11511430
2017-09-29,148.3900,149.2800,143.9500,149.1800,14566054
2017-09-22,155.0100,157.0500,147.8500,148.5000,22822948
2017-09-15,156.5900,157.8900,153.5600,154.4900,9118729
2017-09-08,154.8300,155.8850,153.3100,155.3400,5324229
2017-09-01,151.8700,156.0600,150.0100,155.0600,6641453
2017-08-25,148.0500,153.0000,147.5700,151.4500,6990565
2017-08-18,147.8100,151.9900,147.1200,147.9700,7445923
2017-08-11,147.7400,148.9000,144.1800,146.4700,7261217
2017-08-04,146.3600,148.9000,144.5200,147.7100,8539083
2017-07-28,149.1600,150.3700,144.2800,146.7300,8502755
2017-07-21,146.1600,150.4000,145.3700,149.5200,8117314
2017-07-14,142.2100,146.4800,141.5700,146.1600,8470380
2017-07-07,141.7300,143.3600,138.3100,142.2200,7196386
2017-06-30,146.0600,146.8900,139.6500,141.4400,13024934
2017-06-23,138.7900,147.4500,138.6350,145.4100,23562756
2017-06-16,133.7200,140.8480,131.2001,137.8400,19192027
2017-06-09,144.1400,144.3400,135.7600,138.0500,12224080
2017-06-02,141.8000,143.5700,140.9300,143.4800,9593780
2017-05-26,137.3800,143.4800,136.5800,141.8900,9616541
2017-05-19,137.1300,138.3900,130.8200,136.4300,16863089
2017-05-12,135.3600,137.3800,134.2200,136.8400,7928760
2017-05-05,134.3000,135.7000,133.7100,134.8400,9797465
2017-04-28,132.9400,134.2500,132.1700,133.7400,9141583
2017-04-21,129.6900,131.9900,129.1100,131.5200,9044250
2017-04-13,130.3200,130.4200,128.2100,129.0500,8487827
2017-04-07,129.5850,131.3300,128.8800,130.2200,11353696
2017-03-31,127.4800,130.6900,126.3600,130.1300,11201480
2017-03-24,126.9900,129.0000,124.5100,127.7000,15144863
2017-03-17,121.1100,130.3000,120.6200,127.0100,9841398
2017-03-10,119.7300,121.3700,119.1100,121.0900,11011143
2017-03-03,119.0200,120.5700,118.0200,120.0400,9095701
2017-02-24,119.7300,120.1690,117.8300,119.3100,8339255
2017-02-17,117.0300,119.7200,116.2000,119.6700,8959459
2017-02-10,114.6800,116.9400,113.2901,116.8500,11604384
2017-02-03,113.2200,115.4500,112.2600,115.1700,9955918
2017-01-27,110.7100,114.5700,110.3000,113.9900,14788459
2017-01-20,107.7900,110.8100,107.0600,110.7100,10505112
2017-01-13,107.9600,109.0500,107.1600,108.5300,11002366
2017-01-06,103.4300,108.4300,102.8100,108.3000,9121640
2016-12-30,105.0000,105.9000,102.4700,102.9500,5981651
2016-12-23,103.5700,106.0800,103.4100,105.0200,11051253
2016-12-16,104.6200,107.8000,101.9100,103.5500,23950559
2016-12-09,100.4600,104.5000,100.1600,104.3100,12200911
2016-12-02,104.8100,105.9800,98.0000,99.7300,15941173
2016-11-25,105.5600,106.3594,103.9000,105.0200,6591907
2016-11-18,104.1200,106.8000,101.7700,105.0200,13025889
2016-11-11,107.6600,109.1600,101.6600,103.6800,19969615
2016-11-04,108.0200,108.2900,105.5700,106.2000,12024629
2016-10-28,109.6300,111.0900,106.6900,107.6000,9676816
2016-10-21,108.0000,109.3800,107.3900,109.0300,7396782
2016-10-14,109.1500,110.1289,106.5300,107.8400,8574148
2016-10-07,108.4100,109.3300,107.6000,108.6400,7806287
2016-09-30,106.9100,109.7621,106.5300,108.5400,14768820
2016-09-23,99.2100,108.5000,99.0200,107.4700,23224475
2016-09-16,99.1800,100.5000,97.8700,98.9300,15504771
2016-09-09,103.3300,103.7400,99.3800,99.3800,8461900
2016-09-02,101.8500,104.1600,101.4000,103.5700,7985562
2016-08-26,100.3200,102.7500,99.9200,102.0600,6443648
2016-08-19,101.3800,101.6300,99.4499,100.3200,9085709
2016-08-12,98.8600,101.9300,98.3000,101.0400,8752157
2016-08-05,97.7500,99.0799,95.4200,99.0400,9113444
2016-07-29,97.7500,98.6100,96.8800,97.8600,9776909
2016-07-22,97.7400,98.8900,96.0800,98.0600,9576232
2016-07-15,96.9800,98.4000,96.7000,97.8300,8845227
2016-07-08,94.5500,96.8600,94.0618,96.7900,7405598
2016-07-01,91.3600,97.1400,90.3500,95.3200,16761708
2016-06-24,97.1000,99.9200,92.0400,92.2000,29228496
2016-06-17,96.8700,98.0850,95.3600,95.5800,12945707
2016-06-10,99.1600,99.6700,96.7500,97.0900,9091707
2016-06-03,100.1400,100.5600,97.8900,98.7000,9322708
2016-05-27,96.7100,100.3250,96.4963,100.1400,9641298
2016-05-20,95.9100,97.7600,95.2500,96.8800,11415273
2016-05-13,94.0000,97.2600,93.8700,95.9700,8203681
2016-05-06,94.2900,94.9900,92.5500,94.3000,9212542
2016-04-29,94.3800,96.2950,92.3200,94.2200,12210617
2016-04-22,94.7500,97.6900,93.7600,94.7900,13260204
2016-04-15,94.4300,95.2200,92.2211,95.1600,10250474
2016-04-08,95.4200,96.2800,93.1900,94.0700,12010281
2016-04-01,92.6800,95.4700,91.7601,95.1600,23871715
2016-03-24,92.6900,93.4200,91.2500,92.5200,15167501
2016-03-18,86.1100,98.0000,85.8370,93.4200,29491821
2016-03-11,85.5800,86.5200,83.1700,86.0000,14970461
2016-03-04,86.0100,88.5500,84.5900,86.1800,15717144
2016-02-26,82.0900,87.4800,80.9300,86.6000,16248393
2016-02-19,77.1300,82.8200,77.1300,80.8700,16699770
2016-02-12,77.4000,78.3300,71.2700,76.6700,35426032
2016-02-05,88.1600,90.2383,77.8300,79.2000,23211395
